language,lemma,pos,ipa,frequency_rank,level,extra
en,cups,,,498,B2,"{""source"": ""7esl_live_crawl"", ""source_url"": ""https://7esl.com/vocabulary/"", ""source_license"": ""verify_terms_before_production"", ""dataset"": ""live crawl token frequency"", ""crawled_at"": 1776530734}"
en,four,,,499,B2,"{""source"": ""7esl_live_crawl"", ""source_url"": ""https://7esl.com/vocabulary/"", ""source_license"": ""verify_terms_before_production"", ""dataset"": ""live crawl token frequency"", ""crawled_at"": 1776530734}"
en,conversely,,,500,B2,"{""source"": ""7esl_live_crawl"", ""source_url"": ""https://7esl.com/vocabulary/"", ""source_license"": ""verify_terms_before_production"", ""dataset"": ""live crawl token frequency"", ""crawled_at"": 1776530734}"
en,depending,,,501,B2,"{""source"": ""7esl_live_crawl"", ""source_url"": ""https://7esl.com/vocabulary/"", ""source_license"": ""verify_terms_before_production"", ""dataset"": ""live crawl token frequency"", ""crawled_at"": 1776530734}"
en,receive,,,502,B2,"{""source"": ""7esl_live_crawl"", ""source_url"": ""https://7esl.com/vocabulary/"", ""source_license"": ""verify_terms_before_production"", ""dataset"": ""live crawl token frequency"", ""crawled_at"": 1776530734}"
en,meeting,,,503,B2,"{""source"": ""7esl_live_crawl"", ""source_url"": ""https://7esl.com/vocabulary/"", ""source_license"": ""verify_terms_before_production"", ""dataset"": ""live crawl token frequency"", ""crawled_at"": 1776530734}"
en,begins,,,504,B2,"{""source"": ""7esl_live_crawl"", ""source_url"": ""https://7esl.com/vocabulary/"", ""source_license"": ""verify_terms_before_production"", ""dataset"": ""live crawl token frequency"", ""crawled_at"": 1776530734}"
en,noon,,,505,B2,"{""source"": ""7esl_live_crawl"", ""source_url"": ""https://7esl.com/vocabulary/"", ""source_license"": ""verify_terms_before_production"", ""dataset"": ""live crawl token frequency"", ""crawled_at"": 1776530734}"
en,sun,,,506,B2,"{""source"": ""7esl_live_crawl"", ""source_url"": ""https://7esl.com/vocabulary/"", ""source_license"": ""verify_terms_before_production"", ""dataset"": ""live crawl token frequency"", ""crawled_at"": 1776530734}"
en,arrive,,,507,B2,"{""source"": ""7esl_live_crawl"", ""source_url"": ""https://7esl.com/vocabulary/"", ""source_license"": ""verify_terms_before_production"", ""dataset"": ""live crawl token frequency"", ""crawled_at"": 1776530734}"
en,happen,,,508,B2,"{""source"": ""7esl_live_crawl"", ""source_url"": ""https://7esl.com/vocabulary/"", ""source_license"": ""verify_terms_before_production"", ""dataset"": ""live crawl token frequency"", ""crawled_at"": 1776530734}"
en,schedules,,,509,B2,"{""source"": ""7esl_live_crawl"", ""source_url"": ""https://7esl.com/vocabulary/"", ""source_license"": ""verify_terms_before_production"", ""dataset"": ""live crawl token frequency"", ""crawled_at"": 1776530734}"
en,latin,,,510,B2,"{""source"": ""7esl_live_crawl"", ""source_url"": ""https://7esl.com/vocabulary/"", ""source_license"": ""verify_terms_before_production"", ""dataset"": ""live crawl token frequency"", ""crawled_at"": 1776530734}"
en,instead,,,511,B2,"{""source"": ""7esl_live_crawl"", ""source_url"": ""https://7esl.com/vocabulary/"", ""source_license"": ""verify_terms_before_production"", ""dataset"": ""live crawl token frequency"", ""crawled_at"": 1776530734}"
en,collocations,,,512,B2,"{""source"": ""7esl_live_crawl"", ""source_url"": ""https://7esl.com/vocabulary/"", ""source_license"": ""verify_terms_before_production"", ""dataset"": ""live crawl token frequency"", ""crawled_at"": 1776530734}"
en,chair,,,513,B2,"{""source"": ""7esl_live_crawl"", ""source_url"": ""https://7esl.com/vocabulary/"", ""source_license"": ""verify_terms_before_production"", ""dataset"": ""live crawl token frequency"", ""crawled_at"": 1776530734}"
en,few,,,514,B2,"{""source"": ""7esl_live_crawl"", ""source_url"": ""https://7esl.com/vocabulary/"", ""source_license"": ""verify_terms_before_production"", ""dataset"": ""live crawl token frequency"", ""crawled_at"": 1776530734}"
en,pair,,,515,B2,"{""source"": ""7esl_live_crawl"", ""source_url"": ""https://7esl.com/vocabulary/"", ""source_license"": ""verify_terms_before_production"", ""dataset"": ""live crawl token frequency"", ""crawled_at"": 1776530734}"
en,ends,,,516,B2,"{""source"": ""7esl_live_crawl"", ""source_url"": ""https://7esl.com/vocabulary/"", ""source_license"": ""verify_terms_before_production"", ""dataset"": ""live crawl token frequency"", ""crawled_at"": 1776530734}"
en,buying,,,517,B2,"{""source"": ""7esl_live_crawl"", ""source_url"": ""https://7esl.com/vocabulary/"", ""source_license"": ""verify_terms_before_production"", ""dataset"": ""live crawl token frequency"", ""crawled_at"": 1776530734}"
en,prefix,,,518,B2,"{""source"": ""7esl_live_crawl"", ""source_url"": ""https://7esl.com/vocabulary/"", ""source_license"": ""verify_terms_before_production"", ""dataset"": ""live crawl token frequency"", ""crawled_at"": 1776530734}"
en,indicates,,,519,B2,"{""source"": ""7esl_live_crawl"", ""source_url"": ""https://7esl.com/vocabulary/"", ""source_license"": ""verify_terms_before_production"", ""dataset"": ""live crawl token frequency"", ""crawled_at"": 1776530734}"
en,hard,,,520,B2,"{""source"": ""7esl_live_crawl"", ""source_url"": ""https://7esl.com/vocabulary/"", ""source_license"": ""verify_terms_before_production"", ""dataset"": ""live crawl token frequency"", ""crawled_at"": 1776530734}"
en,moisture,,,521,B2,"{""source"": ""7esl_live_crawl"", ""source_url"": ""https://7esl.com/vocabulary/"", ""source_license"": ""verify_terms_before_production"", ""dataset"": ""live crawl token frequency"", ""crawled_at"": 1776530734}"
en,represent,,,522,B2,"{""source"": ""7esl_live_crawl"", ""source_url"": ""https://7esl.com/vocabulary/"", ""source_license"": ""verify_terms_before_production"", ""dataset"": ""live crawl token frequency"", ""crawled_at"": 1776530734}"
en,ancient,,,523,B2,"{""source"": ""7esl_live_crawl"", ""source_url"": ""https://7esl.com/vocabulary/"", ""source_license"": ""verify_terms_before_production"", ""dataset"": ""live crawl token frequency"", ""crawled_at"": 1776530734}"
en,thus,,,524,B2,"{""source"": ""7esl_live_crawl"", ""source_url"": ""https://7esl.com/vocabulary/"", ""source_license"": ""verify_terms_before_production"", ""dataset"": ""live crawl token frequency"", ""crawled_at"": 1776530734}"
en,reasons,,,525,B2,"{""source"": ""7esl_live_crawl"", ""source_url"": ""https://7esl.com/vocabulary/"", ""source_license"": ""verify_terms_before_production"", ""dataset"": ""live crawl token frequency"", ""crawled_at"": 1776530734}"
en,fact,,,526,B2,"{""source"": ""7esl_live_crawl"", ""source_url"": ""https://7esl.com/vocabulary/"", ""source_license"": ""verify_terms_before_production"", ""dataset"": ""live crawl token frequency"", ""crawled_at"": 1776530734}"
en,generally,,,527,B2,"{""source"": ""7esl_live_crawl"", ""source_url"": ""https://7esl.com/vocabulary/"", ""source_license"": ""verify_terms_before_production"", ""dataset"": ""live crawl token frequency"", ""crawled_at"": 1776530734}"
en,bread,,,528,B2,"{""source"": ""7esl_live_crawl"", ""source_url"": ""https://7esl.com/vocabulary/"", ""source_license"": ""verify_terms_before_production"", ""dataset"": ""live crawl token frequency"", ""crawled_at"": 1776530734}"
en,favorite,,,529,B2,"{""source"": ""7esl_live_crawl"", ""source_url"": ""https://7esl.com/vocabulary/"", ""source_license"": ""verify_terms_before_production"", ""dataset"": ""live crawl token frequency"", ""crawled_at"": 1776530734}"
en,delicious,,,530,B2,"{""source"": ""7esl_live_crawl"", ""source_url"": ""https://7esl.com/vocabulary/"", ""source_license"": ""verify_terms_before_production"", ""dataset"": ""live crawl token frequency"", ""crawled_at"": 1776530734}"
en,metal,,,531,B2,"{""source"": ""7esl_live_crawl"", ""source_url"": ""https://7esl.com/vocabulary/"", ""source_license"": ""verify_terms_before_production"", ""dataset"": ""live crawl token frequency"", ""crawled_at"": 1776530734}"
en,dish,,,532,B2,"{""source"": ""7esl_live_crawl"", ""source_url"": ""https://7esl.com/vocabulary/"", ""source_license"": ""verify_terms_before_production"", ""dataset"": ""live crawl token frequency"", ""crawled_at"": 1776530734}"
en,christ,,,533,B2,"{""source"": ""7esl_live_crawl"", ""source_url"": ""https://7esl.com/vocabulary/"", ""source_license"": ""verify_terms_before_production"", ""dataset"": ""live crawl token frequency"", ""crawled_at"": 1776530734}"
en,bells,,,534,B2,"{""source"": ""7esl_live_crawl"", ""source_url"": ""https://7esl.com/vocabulary/"", ""source_license"": ""verify_terms_before_production"", ""dataset"": ""live crawl token frequency"", ""crawled_at"": 1776530734}"
en,boxing,,,535,B2,"{""source"": ""7esl_live_crawl"", ""source_url"": ""https://7esl.com/vocabulary/"", ""source_license"": ""verify_terms_before_production"", ""dataset"": ""live crawl token frequency"", ""crawled_at"": 1776530734}"
en,candy,,,536,B2,"{""source"": ""7esl_live_crawl"", ""source_url"": ""https://7esl.com/vocabulary/"", ""source_license"": ""verify_terms_before_production"", ""dataset"": ""live crawl token frequency"", ""crawled_at"": 1776530734}"
en,eve,,,537,B2,"{""source"": ""7esl_live_crawl"", ""source_url"": ""https://7esl.com/vocabulary/"", ""source_license"": ""verify_terms_before_production"", ""dataset"": ""live crawl token frequency"", ""crawled_at"": 1776530734}"
en,tree,,,538,B2,"{""source"": ""7esl_live_crawl"", ""source_url"": ""https://7esl.com/vocabulary/"", ""source_license"": ""verify_terms_before_production"", ""dataset"": ""live crawl token frequency"", ""crawled_at"": 1776530734}"
en,magic,,,539,B2,"{""source"": ""7esl_live_crawl"", ""source_url"": ""https://7esl.com/vocabulary/"", ""source_license"": ""verify_terms_before_production"", ""dataset"": ""live crawl token frequency"", ""crawled_at"": 1776530734}"
en,music,,,540,B2,"{""source"": ""7esl_live_crawl"", ""source_url"": ""https://7esl.com/vocabulary/"", ""source_license"": ""verify_terms_before_production"", ""dataset"": ""live crawl token frequency"", ""crawled_at"": 1776530734}"
en,package,,,541,B2,"{""source"": ""7esl_live_crawl"", ""source_url"": ""https://7esl.com/vocabulary/"", ""source_license"": ""verify_terms_before_production"", ""dataset"": ""live crawl token frequency"", ""crawled_at"": 1776530734}"
en,party,,,542,B2,"{""source"": ""7esl_live_crawl"", ""source_url"": ""https://7esl.com/vocabulary/"", ""source_license"": ""verify_terms_before_production"", ""dataset"": ""live crawl token frequency"", ""crawled_at"": 1776530734}"
en,snowman,,,543,B2,"{""source"": ""7esl_live_crawl"", ""source_url"": ""https://7esl.com/vocabulary/"", ""source_license"": ""verify_terms_before_production"", ""dataset"": ""live crawl token frequency"", ""crawled_at"": 1776530734}"
en,wish,,,544,B2,"{""source"": ""7esl_live_crawl"", ""source_url"": ""https://7esl.com/vocabulary/"", ""source_license"": ""verify_terms_before_production"", ""dataset"": ""live crawl token frequency"", ""crawled_at"": 1776530734}"
en,greeting,,,545,B2,"{""source"": ""7esl_live_crawl"", ""source_url"": ""https://7esl.com/vocabulary/"", ""source_license"": ""verify_terms_before_production"", ""dataset"": ""live crawl token frequency"", ""crawled_at"": 1776530734}"
en,cards,,,546,B2,"{""source"": ""7esl_live_crawl"", ""source_url"": ""https://7esl.com/vocabulary/"", ""source_license"": ""verify_terms_before_production"", ""dataset"": ""live crawl token frequency"", ""crawled_at"": 1776530734}"
en,excellent,,,547,B2,"{""source"": ""7esl_live_crawl"", ""source_url"": ""https://7esl.com/vocabulary/"", ""source_license"": ""verify_terms_before_production"", ""dataset"": ""live crawl token frequency"", ""crawled_at"": 1776530734}"
en,eat,,,548,B2,"{""source"": ""7esl_live_crawl"", ""source_url"": ""https://7esl.com/vocabulary/"", ""source_license"": ""verify_terms_before_production"", ""dataset"": ""live crawl token frequency"", ""crawled_at"": 1776530734}"
en,global,,,549,B2,"{""source"": ""7esl_live_crawl"", ""source_url"": ""https://7esl.com/vocabulary/"", ""source_license"": ""verify_terms_before_production"", ""dataset"": ""live crawl token frequency"", ""crawled_at"": 1776530734}"
en,closed,,,550,B2,"{""source"": ""7esl_live_crawl"", ""source_url"": ""https://7esl.com/vocabulary/"", ""source_license"": ""verify_terms_before_production"", ""dataset"": ""live crawl token frequency"", ""crawled_at"": 1776530734}"
en,adjective,,,551,B2,"{""source"": ""7esl_live_crawl"", ""source_url"": ""https://7esl.com/vocabulary/"", ""source_license"": ""verify_terms_before_production"", ""dataset"": ""live crawl token frequency"", ""crawled_at"": 1776530734}"
en,full,,,552,B2,"{""source"": ""7esl_live_crawl"", ""source_url"": ""https://7esl.com/vocabulary/"", ""source_license"": ""verify_terms_before_production"", ""dataset"": ""live crawl token frequency"", ""crawled_at"": 1776530734}"
en,car,,,553,B2,"{""source"": ""7esl_live_crawl"", ""source_url"": ""https://7esl.com/vocabulary/"", ""source_license"": ""verify_terms_before_production"", ""dataset"": ""live crawl token frequency"", ""crawled_at"": 1776530734}"
en,today,,,554,B2,"{""source"": ""7esl_live_crawl"", ""source_url"": ""https://7esl.com/vocabulary/"", ""source_license"": ""verify_terms_before_production"", ""dataset"": ""live crawl token frequency"", ""crawled_at"": 1776530734}"
en,minded,,,555,B2,"{""source"": ""7esl_live_crawl"", ""source_url"": ""https://7esl.com/vocabulary/"", ""source_license"": ""verify_terms_before_production"", ""dataset"": ""live crawl token frequency"", ""crawled_at"": 1776530734}"
en,apart,,,556,B2,"{""source"": ""7esl_live_crawl"", ""source_url"": ""https://7esl.com/vocabulary/"", ""source_license"": ""verify_terms_before_production"", ""dataset"": ""live crawl token frequency"", ""crawled_at"": 1776530734}"
en,drop,,,557,B2,"{""source"": ""7esl_live_crawl"", ""source_url"": ""https://7esl.com/vocabulary/"", ""source_license"": ""verify_terms_before_production"", ""dataset"": ""live crawl token frequency"", ""crawled_at"": 1776530734}"
en,five,,,558,B2,"{""source"": ""7esl_live_crawl"", ""source_url"": ""https://7esl.com/vocabulary/"", ""source_license"": ""verify_terms_before_production"", ""dataset"": ""live crawl token frequency"", ""crawled_at"": 1776530734}"
en,forms,,,559,B2,"{""source"": ""7esl_live_crawl"", ""source_url"": ""https://7esl.com/vocabulary/"", ""source_license"": ""verify_terms_before_production"", ""dataset"": ""live crawl token frequency"", ""crawled_at"": 1776530734}"
en,description,,,560,B2,"{""source"": ""7esl_live_crawl"", ""source_url"": ""https://7esl.com/vocabulary/"", ""source_license"": ""verify_terms_before_production"", ""dataset"": ""live crawl token frequency"", ""crawled_at"": 1776530734}"
en,defendant,,,561,B2,"{""source"": ""7esl_live_crawl"", ""source_url"": ""https://7esl.com/vocabulary/"", ""source_license"": ""verify_terms_before_production"", ""dataset"": ""live crawl token frequency"", ""crawled_at"": 1776530734}"
en,scene,,,562,B2,"{""source"": ""7esl_live_crawl"", ""source_url"": ""https://7esl.com/vocabulary/"", ""source_license"": ""verify_terms_before_production"", ""dataset"": ""live crawl token frequency"", ""crawled_at"": 1776530734}"
en,military,,,563,B2,"{""source"": ""7esl_live_crawl"", ""source_url"": ""https://7esl.com/vocabulary/"", ""source_license"": ""verify_terms_before_production"", ""dataset"": ""live crawl token frequency"", ""crawled_at"": 1776530734}"
en,worn,,,564,B2,"{""source"": ""7esl_live_crawl"", ""source_url"": ""https://7esl.com/vocabulary/"", ""source_license"": ""verify_terms_before_production"", ""dataset"": ""live crawl token frequency"", ""crawled_at"": 1776530734}"
en,conversation,,,565,B2,"{""source"": ""7esl_live_crawl"", ""source_url"": ""https://7esl.com/vocabulary/"", ""source_license"": ""verify_terms_before_production"", ""dataset"": ""live crawl token frequency"", ""crawled_at"": 1776530734}"
en,happened,,,566,B2,"{""source"": ""7esl_live_crawl"", ""source_url"": ""https://7esl.com/vocabulary/"", ""source_license"": ""verify_terms_before_production"", ""dataset"": ""live crawl token frequency"", ""crawled_at"": 1776530734}"
en,shortened,,,567,B2,"{""source"": ""7esl_live_crawl"", ""source_url"": ""https://7esl.com/vocabulary/"", ""source_license"": ""verify_terms_before_production"", ""dataset"": ""live crawl token frequency"", ""crawled_at"": 1776530734}"
en,abbreviation,,,568,B2,"{""source"": ""7esl_live_crawl"", ""source_url"": ""https://7esl.com/vocabulary/"", ""source_license"": ""verify_terms_before_production"", ""dataset"": ""live crawl token frequency"", ""crawled_at"": 1776530734}"
en,sunday,,,569,B2,"{""source"": ""7esl_live_crawl"", ""source_url"": ""https://7esl.com/vocabulary/"", ""source_license"": ""verify_terms_before_production"", ""dataset"": ""live crawl token frequency"", ""crawled_at"": 1776530734}"
en,enjoy,,,570,B2,"{""source"": ""7esl_live_crawl"", ""source_url"": ""https://7esl.com/vocabulary/"", ""source_license"": ""verify_terms_before_production"", ""dataset"": ""live crawl token frequency"", ""crawled_at"": 1776530734}"
en,typical,,,571,B2,"{""source"": ""7esl_live_crawl"", ""source_url"": ""https://7esl.com/vocabulary/"", ""source_license"": ""verify_terms_before_production"", ""dataset"": ""live crawl token frequency"", ""crawled_at"": 1776530734}"
en,forward,,,572,B2,"{""source"": ""7esl_live_crawl"", ""source_url"": ""https://7esl.com/vocabulary/"", ""source_license"": ""verify_terms_before_production"", ""dataset"": ""live crawl token frequency"", ""crawled_at"": 1776530734}"
en,interesting,,,573,B2,"{""source"": ""7esl_live_crawl"", ""source_url"": ""https://7esl.com/vocabulary/"", ""source_license"": ""verify_terms_before_production"", ""dataset"": ""live crawl token frequency"", ""crawled_at"": 1776530734}"
en,whether,,,574,B2,"{""source"": ""7esl_live_crawl"", ""source_url"": ""https://7esl.com/vocabulary/"", ""source_license"": ""verify_terms_before_production"", ""dataset"": ""live crawl token frequency"", ""crawled_at"": 1776530734}"
en,formal,,,575,B2,"{""source"": ""7esl_live_crawl"", ""source_url"": ""https://7esl.com/vocabulary/"", ""source_license"": ""verify_terms_before_production"", ""dataset"": ""live crawl token frequency"", ""crawled_at"": 1776530734}"
en,provides,,,576,B2,"{""source"": ""7esl_live_crawl"", ""source_url"": ""https://7esl.com/vocabulary/"", ""source_license"": ""verify_terms_before_production"", ""dataset"": ""live crawl token frequency"", ""crawled_at"": 1776530734}"
en,industry,,,577,B2,"{""source"": ""7esl_live_crawl"", ""source_url"": ""https://7esl.com/vocabulary/"", ""source_license"": ""verify_terms_before_production"", ""dataset"": ""live crawl token frequency"", ""crawled_at"": 1776530734}"
en,company,,,578,B2,"{""source"": ""7esl_live_crawl"", ""source_url"": ""https://7esl.com/vocabulary/"", ""source_license"": ""verify_terms_before_production"", ""dataset"": ""live crawl token frequency"", ""crawled_at"": 1776530734}"
en,traditional,,,579,B2,"{""source"": ""7esl_live_crawl"", ""source_url"": ""https://7esl.com/vocabulary/"", ""source_license"": ""verify_terms_before_production"", ""dataset"": ""live crawl token frequency"", ""crawled_at"": 1776530734}"
en,delivery,,,580,B2,"{""source"": ""7esl_live_crawl"", ""source_url"": ""https://7esl.com/vocabulary/"", ""source_license"": ""verify_terms_before_production"", ""dataset"": ""live crawl token frequency"", ""crawled_at"": 1776530734}"
en,travel,,,581,B2,"{""source"": ""7esl_live_crawl"", ""source_url"": ""https://7esl.com/vocabulary/"", ""source_license"": ""verify_terms_before_production"", ""dataset"": ""live crawl token frequency"", ""crawled_at"": 1776530734}"
en,countries,,,582,B2,"{""source"": ""7esl_live_crawl"", ""source_url"": ""https://7esl.com/vocabulary/"", ""source_license"": ""verify_terms_before_production"", ""dataset"": ""live crawl token frequency"", ""crawled_at"": 1776530734}"
en,banking,,,583,B2,"{""source"": ""7esl_live_crawl"", ""source_url"": ""https://7esl.com/vocabulary/"", ""source_license"": ""verify_terms_before_production"", ""dataset"": ""live crawl token frequency"", ""crawled_at"": 1776530734}"
en,play,,,584,B2,"{""source"": ""7esl_live_crawl"", ""source_url"": ""https://7esl.com/vocabulary/"", ""source_license"": ""verify_terms_before_production"", ""dataset"": ""live crawl token frequency"", ""crawled_at"": 1776530734}"
en,pacific,,,585,B2,"{""source"": ""7esl_live_crawl"", ""source_url"": ""https://7esl.com/vocabulary/"", ""source_license"": ""verify_terms_before_production"", ""dataset"": ""live crawl token frequency"", ""crawled_at"": 1776530734}"
en,hobby,,,586,B2,"{""source"": ""7esl_live_crawl"", ""source_url"": ""https://7esl.com/vocabulary/"", ""source_license"": ""verify_terms_before_production"", ""dataset"": ""live crawl token frequency"", ""crawled_at"": 1776530734}"
en,broadcast,,,587,B2,"{""source"": ""7esl_live_crawl"", ""source_url"": ""https://7esl.com/vocabulary/"", ""source_license"": ""verify_terms_before_production"", ""dataset"": ""live crawl token frequency"", ""crawled_at"": 1776530734}"
en,pilgrims,,,588,B2,"{""source"": ""7esl_live_crawl"", ""source_url"": ""https://7esl.com/vocabulary/"", ""source_license"": ""verify_terms_before_production"", ""dataset"": ""live crawl token frequency"", ""crawled_at"": 1776530734}"
en,rotation,,,589,B2,"{""source"": ""7esl_live_crawl"", ""source_url"": ""https://7esl.com/vocabulary/"", ""source_license"": ""verify_terms_before_production"", ""dataset"": ""live crawl token frequency"", ""crawled_at"": 1776530734}"
en,leap,,,590,B2,"{""source"": ""7esl_live_crawl"", ""source_url"": ""https://7esl.com/vocabulary/"", ""source_license"": ""verify_terms_before_production"", ""dataset"": ""live crawl token frequency"", ""crawled_at"": 1776530734}"
en,greenwich,,,591,B2,"{""source"": ""7esl_live_crawl"", ""source_url"": ""https://7esl.com/vocabulary/"", ""source_license"": ""verify_terms_before_production"", ""dataset"": ""live crawl token frequency"", ""crawled_at"": 1776530734}"
en,topic,,,592,B2,"{""source"": ""7esl_live_crawl"", ""source_url"": ""https://7esl.com/vocabulary/"", ""source_license"": ""verify_terms_before_production"", ""dataset"": ""live crawl token frequency"", ""crawled_at"": 1776530734}"
en,bar,,,593,B2,"{""source"": ""7esl_live_crawl"", ""source_url"": ""https://7esl.com/vocabulary/"", ""source_license"": ""verify_terms_before_production"", ""dataset"": ""live crawl token frequency"", ""crawled_at"": 1776530734}"
en,content,,,594,B2,"{""source"": ""7esl_live_crawl"", ""source_url"": ""https://7esl.com/vocabulary/"", ""source_license"": ""verify_terms_before_production"", ""dataset"": ""live crawl token frequency"", ""crawled_at"": 1776530734}"
en,master,,,595,B2,"{""source"": ""7esl_live_crawl"", ""source_url"": ""https://7esl.com/vocabulary/"", ""source_license"": ""verify_terms_before_production"", ""dataset"": ""live crawl token frequency"", ""crawled_at"": 1776530734}"
en,expand,,,596,B2,"{""source"": ""7esl_live_crawl"", ""source_url"": ""https://7esl.com/vocabulary/"", ""source_license"": ""verify_terms_before_production"", ""dataset"": ""live crawl token frequency"", ""crawled_at"": 1776530734}"
en,accurately,,,597,B2,"{""source"": ""7esl_live_crawl"", ""source_url"": ""https://7esl.com/vocabulary/"", ""source_license"": ""verify_terms_before_production"", ""dataset"": ""live crawl token frequency"", ""crawled_at"": 1776530734}"
en,spelling,,,598,B2,"{""source"": ""7esl_live_crawl"", ""source_url"": ""https://7esl.com/vocabulary/"", ""source_license"": ""verify_terms_before_production"", ""dataset"": ""live crawl token frequency"", ""crawled_at"": 1776530734}"
en,descriptive,,,599,B2,"{""source"": ""7esl_live_crawl"", ""source_url"": ""https://7esl.com/vocabulary/"", ""source_license"": ""verify_terms_before_production"", ""dataset"": ""live crawl token frequency"", ""crawled_at"": 1776530734}"
en,digital,,,600,B2,"{""source"": ""7esl_live_crawl"", ""source_url"": ""https://7esl.com/vocabulary/"", ""source_license"": ""verify_terms_before_production"", ""dataset"": ""live crawl token frequency"", ""crawled_at"": 1776530734}"
